trade_id,client_id,instrument,side,quantity,price,timestamp,order_type,venue,pnl
TRD000202,QUANTUM_FINANCE_015,GBPUSD,SELL,1318138,1.24263,2025-09-11T15:32:32.524548,LIMIT,Hotspot,-896
TRD000203,QUANTUM_FINANCE_015,USDCHF,SELL,2427547,0.83541,2025-09-11T15:38:32.524548,MARKET,Currenex,-2099
TRD000204,MERIDIAN_FUND_052,USDJPY,BUY,3802439,145.56029,2025-09-11T15:43:32.524548,LIMIT,EBS,2522
TRD000205,TITAN_EQ_008,USDCHF,BUY,1984995,0.83555,2025-09-11T16:11:32.524548,MARKET,Hotspot,1155
TRD000206,PINNACLE_WEALTH_064,SPX,SELL,3777138,5191.29203,2025-09-11T16:25:32.524548,LIMIT,Hotspot,3458
TRD000207,PHOENIX_CAPITAL_031,EURUSD,BUY,6258246,1.07808,2025-09-11T16:34:32.524548,LIMIT,Currenex,7296
TRD000208,PHOENIX_CAPITAL_031,GBPUSD,BUY,3321249,1.24232,2025-09-11T16:34:32.524548,MARKET,Hotspot,-3011
TRD000209,ECLIPSE_PARTNERS_092,USDJPY,BUY,4617624,145.55384,2025-09-11T17:06:32.524548,LIMIT,Currenex,-5726
TRD000210,SUMMIT_ADVISORS_051,AUDUSD,SELL,3544471,0.7016,2025-09-11T17:08:32.524548,MARKET,Hotspot,-3116
TRD000211,VANGUARD_MARKETS_078,EURUSD,SELL,4186095,1.07833,2025-09-11T17:47:32.524548,LIMIT,Currenex,2219
TRD000212,SENTINEL_ASSETS_067,USDCHF,BUY,1557553,0.83543,2025-09-11T19:45:32.524548,LIMIT,EBS,-1121
TRD000213,PINNACLE_WEALTH_064,SPX,BUY,5719771,5189.04016,2025-09-12T08:04:32.524548,MARKET,Hotspot,-8507
TRD000214,NEXUS_CAPITAL_017,AUDUSD,SELL,3284280,0.70153,2025-09-12T08:08:32.524548,LIMIT,Hotspot,-4843
TRD000215,HORIZON_GLOBAL_056,USDJPY,BUY,2265143,145.58692,2025-09-12T08:36:32.524548,MARKET,Hotspot,2209
TRD000216,TITAN_EQ_008,AUDUSD,BUY,1515411,0.70156,2025-09-12T08:46:32.524548,MARKET,EBS,-1539
TRD000217,VANGUARD_MARKETS_078,USDJPY,SELL,3039978,145.61016,2025-09-12T08:47:32.524548,MARKET,EBS,2958
TRD000218,ROCKFORD_TRUST_088,USDJPY,SELL,1416454,145.59539,2025-09-12T09:16:32.524548,LIMIT,LMAX,1348
TRD000219,APEX_TRADING_089,USDCHF,BUY,3294168,0.8351,2025-09-12T09:17:32.524548,LIMIT,Hotspot,-1111
TRD000220,NEXUS_CAPITAL_017,AUDUSD,SELL,3242230,0.70125,2025-09-12T09:32:32.524548,MARKET,LMAX,5564
TRD000221,ROCKFORD_TRUST_088,GBPUSD,BUY,1841584,1.24234,2025-09-12T09:58:32.524548,LIMIT,Currenex,-2347
TRD000222,SENTINEL_ASSETS_067,GBPUSD,BUY,1785392,1.24169,2025-09-12T11:10:32.524548,MARKET,Currenex,-1957
TRD000223,ATLAS_BOND_012,EURUSD,BUY,5415995,1.07839,2025-09-12T12:49:32.524548,LIMIT,Currenex,3668
TRD000224,NOVA_MACRO_045,USDCHF,SELL,1824480,0.83524,2025-09-12T13:08:32.524548,MARKET,LMAX,-635
TRD000225,SENTINEL_ASSETS_067,EURUSD,SELL,1012069,1.07794,2025-09-12T13:23:32.524548,MARKET,Hotspot,678
TRD000226,ZEUS_COMM_019,GOLD,BUY,1713517,1837.54527,2025-09-12T13:53:32.524548,LIMIT,EBS,1582
TRD000227,OLYMPUS_VENTURES_024,EURUSD,BUY,1669016,1.07807,2025-09-12T14:38:32.524548,LIMIT,EBS,-1044
TRD000228,PHOENIX_CAPITAL_031,EURUSD,BUY,5559361,1.07826,2025-09-12T15:22:32.524548,LIMIT,Hotspot,-1748
TRD000229,VANGUARD_MARKETS_078,EURUSD,BUY,3914075,1.07829,2025-09-12T15:37:32.524548,LIMIT,EBS,5177
TRD000230,ACME_FX_023,GBPUSD,SELL,5334331,1.24251,2025-09-12T15:50:32.524548,LIMIT,Currenex,-7139
TRD000231,PINNACLE_WEALTH_064,SPX,BUY,6049489,5191.54385,2025-09-12T16:57:32.524548,LIMIT,EBS,-3415
TRD000232,STERLING_FX_041,USDCHF,SELL,1138076,0.83543,2025-09-12T17:04:32.524548,MARKET,EBS,-1664
TRD000233,TITAN_EQ_008,AUDUSD,BUY,904916,0.70143,2025-09-12T17:06:32.524548,LIMIT,LMAX,-1041
TRD000234,SUMMIT_ADVISORS_051,EURUSD,SELL,4311451,1.07841,2025-09-12T17:39:32.524548,MARKET,LMAX,5716
TRD000235,QUANTUM_FINANCE_015,AUDUSD,BUY,1153121,0.70138,2025-09-12T17:53:32.524548,MARKET,EBS,-552
TRD000236,APEX_TRADING_089,USDCHF,BUY,3941404,0.83521,2025-09-12T18:03:32.524548,MARKET,LMAX,7337
TRD000237,SENTINEL_ASSETS_067,GBPUSD,SELL,1119197,1.2423,2025-09-12T18:27:32.524548,MARKET,EBS,-1359
TRD000238,PINNACLE_WEALTH_064,SPX,SELL,4333926,5191.08667,2025-09-12T18:50:32.524548,LIMIT,Currenex,-3840
TRD000239,MERIDIAN_FUND_052,AUDUSD,SELL,3628954,0.70158,2025-09-12T18:52:32.524548,LIMIT,EBS,3187
TRD000240,TITAN_EQ_008,AUDUSD,BUY,1435138,0.70149,2025-09-12T19:19:32.524548,MARKET,EBS,-2151
TRD000241,STERLING_FX_041,USDJPY,SELL,885923,145.52967,2025-09-12T19:21:32.524548,LIMIT,LMAX,661
TRD000242,OLYMPUS_VENTURES_024,EURUSD,SELL,1539528,1.07832,2025-09-13T08:17:32.524548,LIMIT,Currenex,-2302
TRD000243,PHOENIX_CAPITAL_031,EURUSD,BUY,3768388,1.07811,2025-09-13T08:41:32.524548,LIMIT,LMAX,-1877
TRD000244,ZEUS_COMM_019,AUDUSD,SELL,3638040,0.70139,2025-09-13T09:31:32.524548,LIMIT,Hotspot,2117
TRD000245,PHOENIX_CAPITAL_031,GBPUSD,SELL,3236050,1.2425,2025-09-13T10:17:32.524548,MARKET,EBS,-2014
TRD000246,ECLIPSE_PARTNERS_092,EURUSD,SELL,4578654,1.07792,2025-09-13T10:38:32.524548,LIMIT,EBS,-1700
TRD000247,HORIZON_GLOBAL_056,GBPUSD,SELL,3164907,1.24242,2025-09-13T10:46:32.524548,MARKET,Currenex,-3896
TRD000248,CORNERSTONE_INV_033,USDCHF,SELL,4020263,0.83494,2025-09-13T11:28:32.524548,LIMIT,EBS,5465
TRD000249,PINNACLE_WEALTH_064,EURUSD,SELL,3303397,1.07787,2025-09-13T12:05:32.524548,LIMIT,LMAX,2152
TRD000250,ATLAS_BOND_012,AUDUSD,SELL,3792811,0.70158,2025-09-13T12:38:32.524548,MARKET,LMAX,2043
TRD000251,TITAN_EQ_008,AUDUSD,BUY,1429364,0.70118,2025-09-13T13:04:32.524548,MARKET,LMAX,-2044
TRD000252,PHOENIX_CAPITAL_031,SPX,SELL,2831169,5191.35691,2025-09-13T13:14:32.524548,LIMIT,EBS,-3524
TRD000253,NEXUS_CAPITAL_017,AUDUSD,BUY,3019583,0.70138,2025-09-13T13:35:32.524548,MARKET,Currenex,-3330
TRD000254,PHOENIX_CAPITAL_031,GBPUSD,SELL,5574520,1.24232,2025-09-13T13:42:32.524548,LIMIT,Hotspot,8516
TRD000255,ZEUS_COMM_019,AUDUSD,BUY,3644295,0.70139,2025-09-13T14:15:32.524548,LIMIT,LMAX,7263
TRD000256,SENTINEL_ASSETS_067,EURUSD,BUY,1250874,1.07809,2025-09-13T15:12:32.524548,LIMIT,LMAX,823
TRD000257,CORNERSTONE_INV_033,USDCHF,BUY,4090676,0.83529,2025-09-13T15:28:32.524548,MARKET,Currenex,6543
TRD000258,SUMMIT_ADVISORS_051,AUDUSD,BUY,3351133,0.70164,2025-09-13T15:50:32.524548,LIMIT,Currenex,3584
TRD000259,TITAN_EQ_008,USDCHF,BUY,1357857,0.83511,2025-09-13T16:31:32.524548,LIMIT,EBS,1166
TRD000260,QUANTUM_FINANCE_015,USDCHF,BUY,1414786,0.83497,2025-09-13T16:59:32.524548,LIMIT,Hotspot,1130
TRD000261,ACME_FX_023,GBPUSD,SELL,4100238,1.2421,2025-09-13T17:02:32.524548,MARKET,LMAX,4114
TRD000262,PHOENIX_CAPITAL_031,SPX,SELL,4602412,5190.29838,2025-09-13T17:42:32.524548,LIMIT,EBS,-4731
TRD000263,ZEUS_COMM_019,OIL,SELL,2419953,82.87724,2025-09-13T17:45:32.524548,MARKET,Hotspot,-1346
TRD000264,HORIZON_GLOBAL_056,EURUSD,BUY,2404489,1.0783,2025-09-13T18:05:32.524548,MARKET,EBS,-2361
TRD000265,HORIZON_GLOBAL_056,EURUSD,BUY,1678994,1.07776,2025-09-13T18:26:32.524548,MARKET,EBS,-1023
TRD000266,QUANTUM_FINANCE_015,USDCHF,SELL,1580384,0.83519,2025-09-13T18:29:32.524548,LIMIT,Hotspot,-1499
TRD000267,TITAN_EQ_008,USDJPY,BUY,985035,145.61757,2025-09-13T18:48:32.524548,LIMIT,LMAX,659
TRD000268,ACME_FX_023,EURUSD,BUY,6468663,1.07789,2025-09-13T19:31:32.524548,MARKET,Currenex,-2328
TRD000269,ECLIPSE_PARTNERS_092,AUDUSD,SELL,3338344,0.70155,2025-09-14T08:06:32.524548,MARKET,Currenex,-1085
TRD000270,PHOENIX_CAPITAL_031,GBPUSD,SELL,5125988,1.24192,2025-09-14T09:05:32.524548,MARKET,Hotspot,-1630
TRD000271,PINNACLE_WEALTH_064,SPX,BUY,5221493,5191.30433,2025-09-14T09:08:32.524548,LIMIT,Hotspot,10234
TRD000272,NOVA_MACRO_045,USDCHF,SELL,2222244,0.83541,2025-09-14T09:40:32.524548,LIMIT,EBS,-1701
TRD000273,NEXUS_CAPITAL_017,AUDUSD,BUY,1584336,0.7016,2025-09-14T10:20:32.524548,MARKET,EBS,-676
TRD000274,ZEUS_COMM_019,GOLD,SELL,2698945,1837.85897,2025-09-14T10:36:32.524548,LIMIT,LMAX,5101
TRD000275,CORNERSTONE_INV_033,USDJPY,SELL,3691954,145.53972,2025-09-14T10:39:32.524548,LIMIT,Currenex,3405
TRD000276,ATLAS_BOND_012,EURUSD,SELL,5594784,1.07809,2025-09-14T11:10:32.524548,MARKET,LMAX,4696
TRD000277,MERIDIAN_FUND_052,USDJPY,BUY,3336020,145.57456,2025-09-14T11:19:32.524548,LIMIT,Currenex,-2574
TRD000278,MERIDIAN_FUND_052,USDJPY,BUY,3657269,145.59639,2025-09-14T11:38:32.524548,LIMIT,EBS,6652
TRD000279,OLYMPUS_VENTURES_024,GBPUSD,SELL,2074460,1.24265,2025-09-14T11:58:32.524548,LIMIT,EBS,-1392
TRD000280,ECLIPSE_PARTNERS_092,USDJPY,BUY,4492060,145.53929,2025-09-14T12:20:32.524548,MARKET,LMAX,-2607
TRD000281,ROCKFORD_TRUST_088,GBPUSD,BUY,1305854,1.24204,2025-09-14T12:50:32.524548,LIMIT,EBS,1520
TRD000282,STERLING_FX_041,USDCHF,SELL,1998050,0.83526,2025-09-14T12:57:32.524548,LIMIT,LMAX,3847
TRD000283,VANGUARD_MARKETS_078,GBPUSD,SELL,4223544,1.24256,2025-09-14T13:03:32.524548,LIMIT,EBS,7896
TRD000284,QUANTUM_FINANCE_015,USDCHF,SELL,1943586,0.83526,2025-09-14T13:11:32.524548,MARKET,LMAX,-2631
TRD000285,MERIDIAN_FUND_052,EURUSD,SELL,3546110,1.07791,2025-09-14T13:45:32.524548,MARKET,EBS,1774
TRD000286,HORIZON_GLOBAL_056,EURUSD,SELL,3458923,1.07772,2025-09-14T13:45:32.524548,LIMIT,Currenex,-3870
TRD000287,APEX_TRADING_089,GBPUSD,SELL,2470726,1.24228,2025-09-14T14:24:32.524548,MARKET,LMAX,-1703
TRD000288,VANGUARD_MARKETS_078,GBPUSD,BUY,3453913,1.24264,2025-09-14T14:54:32.524548,LIMIT,Hotspot,2549
TRD000289,PHOENIX_CAPITAL_031,SPX,SELL,5359216,5191.01704,2025-09-14T14:54:32.524548,LIMIT,Hotspot,3424
TRD000290,NEXUS_CAPITAL_017,AUDUSD,BUY,3693800,0.70145,2025-09-14T15:22:32.524548,MARKET,LMAX,4461
TRD000291,ECLIPSE_PARTNERS_092,EURUSD,BUY,4739498,1.07791,2025-09-14T15:56:32.524548,MARKET,Hotspot,-3935
TRD000292,ECLIPSE_PARTNERS_092,USDJPY,SELL,3847663,145.49189,2025-09-14T17:00:32.524548,LIMIT,LMAX,-5475
TRD000293,OLYMPUS_VENTURES_024,EURUSD,BUY,1701758,1.07798,2025-09-14T17:01:32.524548,MARKET,LMAX,2951
TRD000294,PINNACLE_WEALTH_064,GBPUSD,SELL,2410627,1.24269,2025-09-14T19:15:32.524548,LIMIT,EBS,-2970
TRD000295,OLYMPUS_VENTURES_024,SPX,BUY,1912567,5191.75834,2025-09-14T19:17:32.524548,MARKET,Hotspot,1440
TRD000296,SENTINEL_ASSETS_067,EURUSD,BUY,939095,1.07855,2025-09-15T08:22:32.524548,LIMIT,Currenex,510
TRD000297,TITAN_EQ_008,USDCHF,BUY,1507401,0.83509,2025-09-15T08:25:32.524548,LIMIT,Currenex,2259
TRD000298,SUMMIT_ADVISORS_051,EURUSD,SELL,3420073,1.07775,2025-09-15T09:04:32.524548,LIMIT,Hotspot,5840
TRD000299,ACME_FX_023,GBPUSD,SELL,5448575,1.24229,2025-09-15T09:42:32.524548,MARKET,LMAX,10743
TRD000300,ATLAS_BOND_012,EURUSD,SELL,3110582,1.07841,2025-09-15T09:59:32.524548,MARKET,LMAX,-3445
TRD000301,QUANTUM_FINANCE_015,AUDUSD,SELL,2140127,0.70164,2025-09-15T12:19:32.524548,MARKET,LMAX,1553
TRD000302,OLYMPUS_VENTURES_024,GBPUSD,SELL,1863440,1.2424,2025-09-15T12:58:32.524548,LIMIT,EBS,2823
TRD000303,ROCKFORD_TRUST_088,USDJPY,SELL,1681162,145.62093,2025-09-15T14:48:32.524548,LIMIT,Hotspot,2244
TRD000304,ACME_FX_023,USDJPY,SELL,2128744,145.50292,2025-09-15T15:06:32.524548,LIMIT,EBS,-975
TRD000305,ROCKFORD_TRUST_088,EURUSD,SELL,1899901,1.0783,2025-09-15T15:32:32.524548,MARKET,EBS,-1301
TRD000306,NEXUS_CAPITAL_017,USDJPY,BUY,1569937,145.58663,2025-09-15T16:17:32.524548,LIMIT,EBS,1339
TRD000307,STERLING_FX_041,AUDUSD,BUY,1019797,0.70143,2025-09-15T16:45:32.524548,MARKET,Hotspot,-1244
TRD000308,SENTINEL_ASSETS_067,EURUSD,SELL,953206,1.07812,2025-09-15T16:56:32.524548,MARKET,Currenex,1487
TRD000309,VANGUARD_MARKETS_078,USDJPY,SELL,4829645,145.59493,2025-09-15T17:48:32.524548,LIMIT,Hotspot,2771
TRD000310,CORNERSTONE_INV_033,AUDUSD,BUY,4657767,0.7015,2025-09-15T18:14:32.524548,LIMIT,Hotspot,-3223
TRD000311,PINNACLE_WEALTH_064,GBPUSD,SELL,3325261,1.24267,2025-09-15T18:50:32.524548,MARKET,Currenex,3432
TRD000312,APEX_TRADING_089,GBPUSD,SELL,5109698,1.24198,2025-09-15T19:30:32.524548,MARKET,EBS,6187
TRD000313,APEX_TRADING_089,GBPUSD,BUY,6351991,1.24233,2025-09-16T08:06:32.524548,MARKET,Currenex,8544
TRD000314,APEX_TRADING_089,GBPUSD,BUY,4262964,1.24175,2025-09-16T09:00:32.524548,MARKET,EBS,3791
TRD000315,ATLAS_BOND_012,USDCHF,BUY,5782602,0.83517,2025-09-16T09:58:32.524548,MARKET,LMAX,9879
TRD000316,TITAN_EQ_008,AUDUSD,SELL,1122974,0.70148,2025-09-16T11:04:32.524548,MARKET,LMAX,1460
TRD000317,CORNERSTONE_INV_033,USDCHF,BUY,3825519,0.83534,2025-09-16T11:34:32.524548,MARKET,EBS,-1297
TRD000318,ZEUS_COMM_019,GOLD,SELL,1996399,1837.52397,2025-09-16T12:22:32.524548,MARKET,LMAX,3212
TRD000319,APEX_TRADING_089,USDCHF,BUY,3188457,0.83531,2025-09-16T12:26:32.524548,LIMIT,Currenex,4372
TRD000320,TITAN_EQ_008,USDCHF,BUY,1750709,0.83534,2025-09-16T12:29:32.524548,MARKET,Hotspot,2830
TRD000321,ROCKFORD_TRUST_088,EURUSD,BUY,885519,1.07804,2025-09-16T12:49:32.524548,LIMIT,Currenex,-1298
TRD000322,ROCKFORD_TRUST_088,EURUSD,BUY,1058461,1.07815,2025-09-16T13:13:32.524548,LIMIT,Currenex,-1232
TRD000323,ROCKFORD_TRUST_088,GBPUSD,SELL,1887891,1.24209,2025-09-16T13:15:32.524548,LIMIT,Hotspot,2284
TRD000324,STERLING_FX_041,GBPUSD,SELL,1151032,1.24205,2025-09-16T13:43:32.524548,LIMIT,EBS,-1635
TRD000325,PHOENIX_CAPITAL_031,SPX,BUY,3447529,5190.22778,2025-09-16T13:45:32.524548,LIMIT,Currenex,3124
TRD000326,PHOENIX_CAPITAL_031,EURUSD,BUY,4336799,1.07795,2025-09-16T13:54:32.524548,LIMIT,LMAX,6136
TRD000327,CORNERSTONE_INV_033,USDCHF,SELL,2273833,0.83551,2025-09-16T14:32:32.524548,LIMIT,Hotspot,-1533
TRD000328,HORIZON_GLOBAL_056,EURUSD,SELL,1918180,1.07823,2025-09-16T15:47:32.524548,MARKET,Hotspot,-2497
TRD000329,HORIZON_GLOBAL_056,EURUSD,BUY,1813835,1.07813,2025-09-16T16:17:32.524548,LIMIT,Currenex,2404
TRD000330,ZEUS_COMM_019,OIL,BUY,1856369,82.89243,2025-09-16T16:47:32.524548,LIMIT,Currenex,2166
TRD000331,ROCKFORD_TRUST_088,EURUSD,SELL,1198760,1.07819,2025-09-16T16:49:32.524548,LIMIT,LMAX,-1065
TRD000332,ACME_FX_023,GBPUSD,BUY,5148302,1.24197,2025-09-16T17:01:32.524548,MARKET,LMAX,4353
TRD000333,HORIZON_GLOBAL_056,EURUSD,SELL,2363321,1.0784,2025-09-16T17:50:32.524548,LIMIT,Currenex,-1604
TRD000334,OLYMPUS_VENTURES_024,EURUSD,BUY,1732957,1.07838,2025-09-16T18:03:32.524548,MARKET,LMAX,1012
TRD000335,VANGUARD_MARKETS_078,GBPUSD,BUY,4647296,1.24235,2025-09-16T19:03:32.524548,MARKET,LMAX,8363
TRD000336,STERLING_FX_041,USDCHF,SELL,1986191,0.83567,2025-09-16T19:31:32.524548,LIMIT,LMAX,1727
TRD000337,VANGUARD_MARKETS_078,GBPUSD,SELL,3546113,1.24205,2025-09-17T08:20:32.524548,MARKET,LMAX,3939
TRD000338,SUMMIT_ADVISORS_051,AUDUSD,SELL,4096343,0.7013,2025-09-17T09:23:32.524548,LIMIT,Hotspot,6288
TRD000339,SUMMIT_ADVISORS_051,GBPUSD,SELL,3383084,1.24187,2025-09-17T09:34:32.524548,MARKET,EBS,3410
TRD000340,MERIDIAN_FUND_052,EURUSD,SELL,4800168,1.07834,2025-09-17T09:50:32.524548,MARKET,LMAX,-5158
TRD000341,VANGUARD_MARKETS_078,EURUSD,BUY,3335040,1.07846,2025-09-17T10:43:32.524548,MARKET,LMAX,-2681
TRD000342,NOVA_MACRO_045,AUDUSD,SELL,2741934,0.7015,2025-09-17T12:05:32.524548,MARKET,Hotspot,-3009
TRD000343,TITAN_EQ_008,AUDUSD,BUY,1969549,0.70125,2025-09-17T12:14:32.524548,MARKET,Currenex,2590
TRD000344,VANGUARD_MARKETS_078,USDJPY,BUY,3865275,145.54245,2025-09-17T13:14:32.524548,LIMIT,EBS,-3088
TRD000345,TITAN_EQ_008,USDCHF,SELL,1628292,0.8353,2025-09-17T13:46:32.524548,LIMIT,EBS,1810
TRD000346,VANGUARD_MARKETS_078,EURUSD,BUY,3766658,1.07827,2025-09-17T14:23:32.524548,MARKET,EBS,3358
TRD000347,PHOENIX_CAPITAL_031,EURUSD,SELL,6323284,1.07863,2025-09-17T15:38:32.524548,MARKET,Hotspot,12042
TRD000348,MERIDIAN_FUND_052,EURUSD,BUY,4462793,1.07811,2025-09-17T15:39:32.524548,MARKET,Hotspot,7947
TRD000349,PINNACLE_WEALTH_064,EURUSD,BUY,3473424,1.07815,2025-09-17T15:39:32.524548,MARKET,LMAX,5692
TRD000350,QUANTUM_FINANCE_015,USDCHF,SELL,818575,0.83524,2025-09-17T16:42:32.524548,MARKET,Hotspot,941
TRD000351,ZEUS_COMM_019,AUDUSD,BUY,1879362,0.70143,2025-09-17T17:27:32.524548,MARKET,EBS,3627
TRD000352,MERIDIAN_FUND_052,EURUSD,BUY,4094624,1.07846,2025-09-17T17:47:32.524548,LIMIT,Currenex,-3011
TRD000353,STERLING_FX_041,AUDUSD,SELL,836620,0.7014,2025-09-17T18:04:32.524548,MARKET,Hotspot,1549
TRD000354,STERLING_FX_041,EURUSD,BUY,1566914,1.07842,2025-09-17T18:35:32.524548,LIMIT,EBS,2305
TRD000355,ROCKFORD_TRUST_088,EURUSD,BUY,837683,1.07833,2025-09-17T19:08:32.524548,MARKET,LMAX,-824
TRD000356,ECLIPSE_PARTNERS_092,USDJPY,BUY,4098524,145.59775,2025-09-17T19:28:32.524548,MARKET,Currenex,-1434
TRD000357,NEXUS_CAPITAL_017,USDJPY,BUY,3313054,145.54693,2025-09-17T19:45:32.524548,MARKET,EBS,4227
TRD000358,CORNERSTONE_INV_033,USDCHF,BUY,4252978,0.83517,2025-09-18T08:00:32.524548,MARKET,Hotspot,4389
TRD000359,PINNACLE_WEALTH_064,SPX,SELL,5360323,5191.45033,2025-09-18T08:03:32.524548,MARKET,Hotspot,9435
TRD000360,QUANTUM_FINANCE_015,GBPUSD,SELL,2193853,1.24201,2025-09-18T08:10:32.524548,LIMIT,Hotspot,2036
TRD000361,PINNACLE_WEALTH_064,GBPUSD,BUY,2535797,1.24236,2025-09-18T08:21:32.524548,MARKET,Currenex,4304
TRD000362,PINNACLE_WEALTH_064,SPX,BUY,5633579,5190.75195,2025-09-18T08:29:32.524548,LIMIT,Currenex,-3009
TRD000363,SENTINEL_ASSETS_067,GBPUSD,BUY,1034427,1.24199,2025-09-18T09:09:32.524548,LIMIT,Currenex,-571
TRD000364,QUANTUM_FINANCE_015,USDCHF,BUY,1763655,0.83546,2025-09-18T09:15:32.524548,MARKET,EBS,2031
TRD000365,HORIZON_GLOBAL_056,GBPUSD,SELL,3105820,1.24238,2025-09-18T09:28:32.524548,MARKET,Hotspot,1780
TRD000366,ECLIPSE_PARTNERS_092,USDJPY,BUY,4376559,145.56616,2025-09-18T09:54:32.524548,MARKET,LMAX,-1638
TRD000367,ROCKFORD_TRUST_088,USDJPY,BUY,965337,145.54616,2025-09-18T10:36:32.524548,LIMIT,Hotspot,1212
TRD000368,SUMMIT_ADVISORS_051,GBPUSD,SELL,3401984,1.24209,2025-09-18T10:56:32.524548,LIMIT,Hotspot,3246
TRD000369,ATLAS_BOND_012,AUDUSD,SELL,3047959,0.70142,2025-09-18T11:47:32.524548,LIMIT,LMAX,4855
TRD000370,VANGUARD_MARKETS_078,GBPUSD,SELL,3961272,1.24222,2025-09-18T11:51:32.524548,MARKET,EBS,-2030
TRD000371,QUANTUM_FINANCE_015,USDCHF,SELL,1831506,0.83544,2025-09-18T12:15:32.524548,LIMIT,EBS,-1584
TRD000372,MERIDIAN_FUND_052,AUDUSD,SELL,4976362,0.70139,2025-09-18T12:31:32.524548,MARKET,LMAX,6117
TRD000373,CORNERSTONE_INV_033,USDJPY,SELL,2799345,145.56833,2025-09-18T14:13:32.524548,MARKET,Currenex,-2398
TRD000374,ROCKFORD_TRUST_088,USDJPY,BUY,1014277,145.56814,2025-09-18T14:46:32.524548,LIMIT,Currenex,939
TRD000375,OLYMPUS_VENTURES_024,SPX,BUY,2193989,5191.8636,2025-09-18T15:14:32.524548,LIMIT,Hotspot,4385
TRD000376,ACME_FX_023,GBPUSD,SELL,4283766,1.24234,2025-09-18T15:44:32.524548,LIMIT,Currenex,7327
TRD000377,ROCKFORD_TRUST_088,GBPUSD,SELL,1305615,1.24198,2025-09-18T16:03:32.524548,MARKET,Currenex,744
TRD000378,ZEUS_COMM_019,OIL,SELL,2219755,82.88176,2025-09-18T16:19:32.524548,MARKET,EBS,1867
TRD000379,PINNACLE_WEALTH_064,SPX,BUY,6326626,5191.65925,2025-09-18T16:43:32.524548,LIMIT,LMAX,-3013
TRD000380,STERLING_FX_041,USDJPY,BUY,1529020,145.54423,2025-09-18T16:45:32.524548,LIMIT,LMAX,1392
TRD000381,ACME_FX_023,USDJPY,BUY,2687726,145.55649,2025-09-18T17:15:32.524548,LIMIT,Hotspot,1380
TRD000382,OLYMPUS_VENTURES_024,SPX,SELL,1571478,5190.37954,2025-09-18T17:24:32.524548,LIMIT,LMAX,-1943
TRD000383,SUMMIT_ADVISORS_051,EURUSD,SELL,4084766,1.07832,2025-09-18T18:33:32.524548,MARKET,LMAX,-5626
TRD000384,ACME_FX_023,EURUSD,SELL,4448312,1.07787,2025-09-18T18:53:32.524548,LIMIT,Currenex,6927
TRD000385,SUMMIT_ADVISORS_051,AUDUSD,SELL,3039790,0.70126,2025-09-18T18:59:32.524548,MARKET,EBS,2277
TRD000386,QUANTUM_FINANCE_015,USDCHF,BUY,1231455,0.83505,2025-09-18T19:46:32.524548,LIMIT,EBS,1722
TRD000387,ROCKFORD_TRUST_088,GBPUSD,BUY,1428293,1.24243,2025-09-18T19:58:32.524548,LIMIT,EBS,-1679
TRD000388,ATLAS_BOND_012,USDCHF,SELL,5115437,0.83525,2025-09-19T09:01:32.524548,MARKET,LMAX,-6005
TRD000389,ZEUS_COMM_019,GOLD,SELL,2943346,1837.66091,2025-09-19T09:06:32.524548,MARKET,LMAX,2609
TRD000390,MERIDIAN_FUND_052,EURUSD,BUY,3874221,1.07813,2025-09-19T12:46:32.524548,LIMIT,Currenex,-5508
TRD000391,NOVA_MACRO_045,USDCHF,BUY,2151792,0.83509,2025-09-19T13:24:32.524548,MARKET,Currenex,2429
TRD000392,SENTINEL_ASSETS_067,GBPUSD,BUY,871775,1.24241,2025-09-19T13:27:32.524548,LIMIT,LMAX,-515
TRD000393,SENTINEL_ASSETS_067,USDCHF,SELL,1002161,0.83567,2025-09-19T13:42:32.524548,MARKET,EBS,1041
TRD000394,NOVA_MACRO_045,USDCHF,BUY,1613504,0.83501,2025-09-19T13:48:32.524548,LIMIT,Currenex,-1231
TRD000395,TITAN_EQ_008,USDJPY,SELL,1280094,145.58946,2025-09-19T13:50:32.524548,MARKET,EBS,-520
TRD000396,ACME_FX_023,EURUSD,SELL,5099817,1.07833,2025-09-19T13:56:32.524548,LIMIT,Hotspot,9037
TRD000397,QUANTUM_FINANCE_015,GBPUSD,BUY,2142225,1.24208,2025-09-19T14:03:32.524548,LIMIT,Hotspot,-1740
TRD000398,OLYMPUS_VENTURES_024,SPX,SELL,2586342,5191.40314,2025-09-19T14:42:32.524548,MARKET,LMAX,2058
TRD000399,NEXUS_CAPITAL_017,AUDUSD,BUY,2730574,0.70165,2025-09-19T14:44:32.524548,LIMIT,LMAX,3766
TRD000400,OLYMPUS_VENTURES_024,GBPUSD,BUY,2233305,1.24244,2025-09-19T15:11:32.524548,MARKET,Hotspot,-821
TRD000401,NEXUS_CAPITAL_017,GBPUSD,BUY,2485074,1.24206,2025-09-19T15:53:32.524548,LIMIT,EBS,2033
TRD000402,TITAN_EQ_008,USDJPY,BUY,1434829,145.51185,2025-09-19T17:00:32.524548,LIMIT,Currenex,1543
TRD000403,OLYMPUS_VENTURES_024,GBPUSD,SELL,2876969,1.24229,2025-09-19T17:25:32.524548,LIMIT,EBS,5446
